order_id,customer_id,order_date,status,total_amount,created_at,updated_at
f9152210-f702-42b1-82a2-a2cc03d9be8d,faf546e4-9493-4beb-ae59-dabf1412592d,2025-09-19T14:51:31.857067,cancelled,90.57,2025-09-19T14:51:31.857067,2025-09-19T14:51:31.857067
3a63c7b9-832c-4e46-b17f-3b0073eac8f7,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-19T17:55:32.409476,pending,56.53,2025-09-19T17:55:32.409476,2025-09-19T17:55:32.409476
52c02712-c625-4ea2-a6c3-16121ed9a62e,c3b2c643-ca9a-4e61-be3c-e4aaef0922f7,2025-09-20T10:36:54.808639,pending,19.12,2025-09-20T10:36:54.808639,2025-09-20T10:36:54.808639
8d4b15ad-bc2c-49bb-90c6-8c1293c8b24c,37a8fa8c-6992-4f3a-8d73-efee0ae64c8e,2025-09-20T03:22:29.426604,delivered,72.55,2025-09-20T03:22:29.426604,2025-09-20T03:22:29.426604
44b993af-7b11-4866-a022-e2087f28d48b,3ed85464-c634-4998-a4ce-efacd028ca85,2025-09-20T03:06:44.186582,delivered,177.2,2025-09-20T03:06:44.186582,2025-09-20T03:06:44.186582
23283080-2a46-4030-adf9-afc64840acb6,368f5686-a455-43d8-959a-8a5ef21cc4c8,2025-09-20T10:03:33.695932,pending,61.98,2025-09-20T10:03:33.695932,2025-09-20T10:03:33.695932
91b2b0d9-190d-4d25-a166-81148afcf5d1,dd8d1361-47be-4258-a801-1f690c98fb80,2025-09-19T18:20:07.734060,delivered,107.92,2025-09-19T18:20:07.734060,2025-09-19T18:20:07.734060
9ec57c41-3790-43b1-9894-144e85217ee3,78f7c342-38fe-4aca-885d-66a2bd2bb999,2025-09-20T10:42:13.337284,pending,39.57,2025-09-20T10:42:13.337284,2025-09-20T10:42:13.337284
c073e5a8-3fb5-439d-a049-befb868a69df,4736c2e8-06c2-4801-a1b6-7c4d3f29d2c5,2025-09-20T04:20:25.190655,shipped,9.6,2025-09-20T04:20:25.190655,2025-09-20T04:20:25.190655
d9bc3fcb-7499-48c4-b9cd-5b4342a0ef6a,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-19T17:31:34.299354,cancelled,184.38,2025-09-19T17:31:34.299354,2025-09-19T17:31:34.299354
6fe70539-897e-4966-b3ff-b20ab41cd984,37a8fa8c-6992-4f3a-8d73-efee0ae64c8e,2025-09-20T04:52:21.288326,pending,114.41,2025-09-20T04:52:21.288326,2025-09-20T04:52:21.288326
7e6ba2c2-ae8e-4c84-bb51-2096caa7af68,31f09f52-0218-484c-bb58-e4c2ea466e29,2025-09-19T16:51:32.093002,delivered,250.44,2025-09-19T16:51:32.093002,2025-09-19T16:51:32.093002
e28dcd3d-054c-4efd-99f0-cdf5231318c9,4bc1c268-bd3e-4f97-8f0e-3cfae01eb8e1,2025-09-20T05:01:55.700203,shipped,19.12,2025-09-20T05:01:55.700203,2025-09-20T05:01:55.700203
1a3911ac-33b2-4071-8912-fdd5da93e05b,d6cb507c-261c-48a8-b125-c4cbf0f5185d,2025-09-20T04:09:46.465346,pending,66.72,2025-09-20T04:09:46.465346,2025-09-20T04:09:46.465346
e847c4f9-520c-42cc-b210-7e752c9bc93f,d032f6ed-9b8a-4ce3-be4e-255b2168dd50,2025-09-19T13:00:58.546190,cancelled,45.66,2025-09-19T13:00:58.546190,2025-09-19T13:00:58.546190
9731da31-459a-4fb2-9e76-fd818791f528,e2ab2963-de13-4b20-8698-3353ac23ed19,2025-09-20T00:13:40.138770,delivered,235.34,2025-09-20T00:13:40.138770,2025-09-20T00:13:40.138770
18c5f635-6486-4470-bec7-88bc47424c0d,aeca4bb3-4ce7-4b49-80d4-614f359232aa,2025-09-20T02:26:55.977521,delivered,133.8,2025-09-20T02:26:55.977521,2025-09-20T02:26:55.977521
03fd725c-46d1-4685-8d7c-c98b9315b0f7,64f0d41b-f397-4577-9787-8dfa631159d6,2025-09-20T00:08:38.840057,cancelled,45.54,2025-09-20T00:08:38.840057,2025-09-20T00:08:38.840057
dc787522-8789-4a0a-8e3c-5f2bdeb36f14,aeca4bb3-4ce7-4b49-80d4-614f359232aa,2025-09-20T02:43:41.091559,delivered,24.97,2025-09-20T02:43:41.091559,2025-09-20T02:43:41.091559
5935df69-1319-4e1c-8f0c-ea292791029a,55659cc1-6c7b-4632-baa5-34259d1a768d,2025-09-19T17:40:36.218433,cancelled,15.87,2025-09-19T17:40:36.218433,2025-09-19T17:40:36.218433
74ea16c8-ef36-4c30-b0a1-9c0a250107ff,ff2e0e91-b752-4356-8c82-cf64351324ab,2025-09-19T17:01:44.287363,shipped,44.2,2025-09-19T17:01:44.287363,2025-09-19T17:01:44.287363
18e35ad2-6b36-4455-8d1e-af3635c3a6e4,4d17fc37-3cca-4e38-b924-4e5cebddf05d,2025-09-20T11:20:30.626817,delivered,219.69,2025-09-20T11:20:30.626817,2025-09-20T11:20:30.626817
eb58f7f1-8187-4080-a69a-1ed204d1682c,31f09f52-0218-484c-bb58-e4c2ea466e29,2025-09-19T23:33:43.981901,shipped,37.71,2025-09-19T23:33:43.981901,2025-09-19T23:33:43.981901
c33345b2-7e77-4356-91af-a6be8c539c07,1322a9ff-0514-49e4-b400-bc69bf5a558c,2025-09-20T09:12:49.639307,delivered,194.18,2025-09-20T09:12:49.639307,2025-09-20T09:12:49.639307
a9073e3a-4324-46a6-ad45-1f373e7005f4,0f5acf22-3eed-4b32-8ca7-bc41aa9681f3,2025-09-20T00:46:50.840894,delivered,39.85,2025-09-20T00:46:50.840894,2025-09-20T00:46:50.840894
c379f17f-5c45-4984-8481-1b65d8fe6407,06fe77ce-7c3f-4d62-994c-3d854b074fbe,2025-09-20T04:02:12.077238,cancelled,73.13,2025-09-20T04:02:12.077238,2025-09-20T04:02:12.077238
0879b548-a05a-46c3-a6c2-abbd56e9406e,f2389fb4-c34e-41ad-8454-19e3d73f5bda,2025-09-20T01:01:51.513595,pending,38.66,2025-09-20T01:01:51.513595,2025-09-20T01:01:51.513595
28f6cc28-af56-4d76-b4ac-1cd05aec967a,1d51a20a-8b45-498f-a9ef-0f24b2011a94,2025-09-19T20:14:03.972796,delivered,231.78,2025-09-19T20:14:03.972796,2025-09-19T20:14:03.972796
fdb98c97-b050-4139-a8a1-3e4d9b321e46,26d64a1f-1a4e-4f6e-8dc9-2691a5c25d02,2025-09-20T08:25:52.210971,shipped,64.74,2025-09-20T08:25:52.210971,2025-09-20T08:25:52.210971
e37fc63c-39c5-49fd-8a8e-415562f13c11,67d2e925-796a-4a10-a401-e8bc51d9d64d,2025-09-19T22:33:42.994855,delivered,18.72,2025-09-19T22:33:42.994855,2025-09-19T22:33:42.994855
899b41c4-88a2-4799-90c2-707cde260416,b2bc1973-5971-4626-9854-8163b38aa6b9,2025-09-20T11:43:20.491519,delivered,155.13,2025-09-20T11:43:20.491519,2025-09-20T11:43:20.491519
81b6de49-13cf-44cb-bf29-beac9fdfbbcf,3199710d-a77d-40aa-a6ee-b87404f1deaf,2025-09-20T10:56:51.790507,pending,101.76,2025-09-20T10:56:51.790507,2025-09-20T10:56:51.790507
0e5d9b21-0822-4a10-a697-408879e2c5fc,0bb16dc4-8e39-4c66-9fe0-fb2384930794,2025-09-20T08:53:27.573813,delivered,73.49,2025-09-20T08:53:27.573813,2025-09-20T08:53:27.573813
6a16c94c-bc44-4d2e-8287-721663ffd930,ec350dbd-0cc4-4cd8-aad9-70039b1c6274,2025-09-20T11:50:05.309069,pending,48.68,2025-09-20T11:50:05.309069,2025-09-20T11:50:05.309069
f9933d8f-2f7e-4e63-879a-515c9c21988c,ec91c808-d252-4faf-b8e4-10fad36558cb,2025-09-19T23:42:15.596531,cancelled,33.92,2025-09-19T23:42:15.596531,2025-09-19T23:42:15.596531
ecb362f2-ff3b-4f9f-a9c9-b9503c9b03a7,513a197a-9d8f-4300-9c18-8b931de2ac61,2025-09-19T18:47:34.060480,delivered,31.75,2025-09-19T18:47:34.060480,2025-09-19T18:47:34.060480
55e2769f-9095-47c4-8229-7da4c8f8dd31,4f836d05-c4d3-42ae-973c-a40845914075,2025-09-19T20:59:03.366312,shipped,105.24,2025-09-19T20:59:03.366312,2025-09-19T20:59:03.366312
3b25065a-2b14-4990-bb4c-89ba7979cc6b,1d51a20a-8b45-498f-a9ef-0f24b2011a94,2025-09-20T01:13:11.801510,delivered,90.88,2025-09-20T01:13:11.801510,2025-09-20T01:13:11.801510
240e4881-add9-4711-aacb-2829164b5759,560bad55-e27c-4998-b4c0-ed11cd7d60d6,2025-09-19T15:39:14.195685,pending,224.05,2025-09-19T15:39:14.195685,2025-09-19T15:39:14.195685
e303bbde-bcc5-4064-b91a-f27e91049c7e,26d64a1f-1a4e-4f6e-8dc9-2691a5c25d02,2025-09-20T05:14:45.055710,cancelled,102.45,2025-09-20T05:14:45.055710,2025-09-20T05:14:45.055710
08476b28-88a8-4c14-84e9-d8b31f90e4ba,3ed85464-c634-4998-a4ce-efacd028ca85,2025-09-19T18:42:18.047224,shipped,168.67,2025-09-19T18:42:18.047224,2025-09-19T18:42:18.047224
f6cd9272-9444-40b3-b513-25bd2afd451f,7de9498a-1692-4936-93f1-e8166efc246a,2025-09-19T13:08:50.141403,delivered,203.13,2025-09-19T13:08:50.141403,2025-09-19T13:08:50.141403
96ee8113-032a-4010-b853-00bd1a3859e4,4f836d05-c4d3-42ae-973c-a40845914075,2025-09-20T11:08:37.358583,delivered,119.26,2025-09-20T11:08:37.358583,2025-09-20T11:08:37.358583
cfe93607-fdb3-40f3-8ce3-eb0fa165d805,382fec63-29b1-4c37-885e-d4d3218217b6,2025-09-19T14:24:45.989279,cancelled,116.82,2025-09-19T14:24:45.989279,2025-09-19T14:24:45.989279
b815e496-78e0-4ecd-83af-566744dfc718,cee9ffe4-04cf-476b-9bd2-fb7373710581,2025-09-19T19:11:47.911954,delivered,134.4,2025-09-19T19:11:47.911954,2025-09-19T19:11:47.911954
8724fad2-f798-4a68-ab9d-af014bf3b70a,382fec63-29b1-4c37-885e-d4d3218217b6,2025-09-20T02:53:05.837136,delivered,142.87,2025-09-20T02:53:05.837136,2025-09-20T02:53:05.837136
fd1680e0-d5c0-445e-b366-18f379e37bb8,1bf7a504-8e04-464f-9af1-06ce1001c25a,2025-09-20T01:23:10.682500,delivered,168.61,2025-09-20T01:23:10.682500,2025-09-20T01:23:10.682500
d0481814-f13c-4788-b30d-64b024d8c40e,37a8fa8c-6992-4f3a-8d73-efee0ae64c8e,2025-09-20T10:39:26.444678,pending,155.62,2025-09-20T10:39:26.444678,2025-09-20T10:39:26.444678
a064bcdf-96b9-410f-94ca-97a354e6d6bb,ca268dad-13e6-425c-a65b-78a5a672b548,2025-09-20T04:32:27.564025,pending,165.29,2025-09-20T04:32:27.564025,2025-09-20T04:32:27.564025
b1cd8184-b8be-49cd-9411-a7bc5a77c1dc,3ed85464-c634-4998-a4ce-efacd028ca85,2025-09-19T18:17:59.894071,delivered,124.28,2025-09-19T18:17:59.894071,2025-09-19T18:17:59.894071
4bf966d7-c157-47e2-9f36-f85292f83266,d6cb507c-261c-48a8-b125-c4cbf0f5185d,2025-09-20T09:11:08.306772,shipped,231.84,2025-09-20T09:11:08.306772,2025-09-20T09:11:08.306772
523f0bfa-31fb-4b89-a906-c6d942d6ae99,5ee8a32f-500b-43dd-b4fd-5ce62fe9a845,2025-09-19T19:52:44.209335,shipped,263.22,2025-09-19T19:52:44.209335,2025-09-19T19:52:44.209335
f7a8944b-46c5-4dee-ba71-db5d530749b8,26d64a1f-1a4e-4f6e-8dc9-2691a5c25d02,2025-09-19T23:40:00.161855,delivered,160.36,2025-09-19T23:40:00.161855,2025-09-19T23:40:00.161855
eceb1108-33c5-4543-9ece-182300061222,26d64a1f-1a4e-4f6e-8dc9-2691a5c25d02,2025-09-20T10:14:35.543489,shipped,135.16,2025-09-20T10:14:35.543489,2025-09-20T10:14:35.543489
cf5b2040-afdc-40d3-83d2-a09e3a7c8c42,560bad55-e27c-4998-b4c0-ed11cd7d60d6,2025-09-19T21:26:26.375393,shipped,110.69,2025-09-19T21:26:26.375393,2025-09-19T21:26:26.375393
b985f102-5d10-431d-bd16-5a39936dbadc,ebf7027d-a841-41b1-91d8-851e2d862297,2025-09-20T01:27:57.248676,delivered,150.78,2025-09-20T01:27:57.248676,2025-09-20T01:27:57.248676
1091dfed-bc0b-40ea-bc26-37951f50d97d,d032f6ed-9b8a-4ce3-be4e-255b2168dd50,2025-09-20T05:04:38.265436,shipped,77.93,2025-09-20T05:04:38.265436,2025-09-20T05:04:38.265436
16bc15a5-7570-4a78-8ba3-e5c73ab64038,88c242d1-8e2e-4874-b588-80af75f2cfdf,2025-09-19T22:41:10.443411,cancelled,153.6,2025-09-19T22:41:10.443411,2025-09-19T22:41:10.443411
4a10f8ef-438d-4328-a185-b1f827bbfed2,55659cc1-6c7b-4632-baa5-34259d1a768d,2025-09-19T23:49:37.389037,delivered,88.73,2025-09-19T23:49:37.389037,2025-09-19T23:49:37.389037
7f574d9a-aef4-4491-90ea-5071abea7922,5b980398-2f45-41a3-9b7b-2f72a332e173,2025-09-20T01:35:13.755756,cancelled,232.27,2025-09-20T01:35:13.755756,2025-09-20T01:35:13.755756
c1754aa8-2aac-4460-b807-0011bdb28349,b433521c-166e-48a5-8479-f12a8b3ab381,2025-09-19T17:35:35.879820,cancelled,231.43,2025-09-19T17:35:35.879820,2025-09-19T17:35:35.879820
459f45ce-20b1-4c78-ac63-525548b6f124,f16750e9-9746-4446-bcc1-6a8ed8013323,2025-09-20T11:46:50.932524,shipped,278.89,2025-09-20T11:46:50.932524,2025-09-20T11:46:50.932524
71869576-51b9-4c96-bc2c-35d597ce24d0,17702c4a-781a-47a8-a997-3df4107c7172,2025-09-19T21:48:53.213585,shipped,125.78,2025-09-19T21:48:53.213585,2025-09-19T21:48:53.213585
e3bee748-d3dc-4d5d-8757-fb1b3fcb5ed7,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-20T08:05:11.441877,delivered,103.34,2025-09-20T08:05:11.441877,2025-09-20T08:05:11.441877
9030a95c-d05e-438f-8370-e059c37e84bd,4f95b6ac-172d-4138-a6db-8708dac883a9,2025-09-20T06:06:21.082439,delivered,103.38,2025-09-20T06:06:21.082439,2025-09-20T06:06:21.082439
4bd1bc39-6e9b-4879-8342-664b3343de1a,64f0d41b-f397-4577-9787-8dfa631159d6,2025-09-20T06:07:30.893238,shipped,49.06,2025-09-20T06:07:30.893238,2025-09-20T06:07:30.893238
2277610e-cf21-4206-b1ed-72ac545c2ca0,ec91c808-d252-4faf-b8e4-10fad36558cb,2025-09-20T12:26:31.343993,pending,164.03,2025-09-20T12:26:31.343993,2025-09-20T12:26:31.343993
a52e40ae-a53a-4876-ba64-eff188ecbcd5,ce016bbe-1d6d-470a-a7eb-dc0febc66b0a,2025-09-20T12:26:48.127607,cancelled,88.01,2025-09-20T12:26:48.127607,2025-09-20T12:26:48.127607
8c8073f4-12c6-4c46-9f65-74a1d2e80189,6ac8b463-44e2-4473-b7d0-e47a9bdb7613,2025-09-19T18:43:55.694255,pending,86.72,2025-09-19T18:43:55.694255,2025-09-19T18:43:55.694255
a780dd93-b17b-4931-9c64-f473c1c3ed68,ae7ebdfa-0029-4ab7-8a04-3f2a914621ff,2025-09-19T22:58:07.400022,shipped,267.87,2025-09-19T22:58:07.400022,2025-09-19T22:58:07.400022
1655539e-6083-4a10-a131-e8a40bc829b8,78f7c342-38fe-4aca-885d-66a2bd2bb999,2025-09-20T11:46:43.668126,pending,45.54,2025-09-20T11:46:43.668126,2025-09-20T11:46:43.668126
cba70b14-8dc1-4763-8410-2ff6a7f234c6,f9746f4b-7e2c-43fe-8877-59b59abdf9aa,2025-09-19T13:48:06.653902,shipped,141.66,2025-09-19T13:48:06.653902,2025-09-19T13:48:06.653902
0cf2984d-bc11-4b4b-89ff-7b79bad6284f,3bbbc859-d7f9-4890-9dce-ae607d998936,2025-09-19T22:37:51.567297,shipped,107.57,2025-09-19T22:37:51.567297,2025-09-19T22:37:51.567297
1120ed2d-165d-4253-912b-315e63089319,0e98f1be-f3b4-407f-996f-658274b76ef2,2025-09-20T02:30:59.915289,cancelled,77.47,2025-09-20T02:30:59.915289,2025-09-20T02:30:59.915289
b2e57761-f1d9-4c8f-9d5a-7476eb63c915,78f7c342-38fe-4aca-885d-66a2bd2bb999,2025-09-19T15:33:12.086614,shipped,50.07,2025-09-19T15:33:12.086614,2025-09-19T15:33:12.086614
d0bf91f2-d3c7-4cac-9157-cb4cec641f33,64f0d41b-f397-4577-9787-8dfa631159d6,2025-09-20T11:18:11.416014,shipped,117.25,2025-09-20T11:18:11.416014,2025-09-20T11:18:11.416014
b9e81152-b1fa-42ce-a9ea-a1708213d1d5,b433521c-166e-48a5-8479-f12a8b3ab381,2025-09-19T22:23:12.148921,cancelled,202.82,2025-09-19T22:23:12.148921,2025-09-19T22:23:12.148921
9514190e-bea3-4715-8885-34e332c0f028,5ee8a32f-500b-43dd-b4fd-5ce62fe9a845,2025-09-19T14:56:52.637302,pending,149.76,2025-09-19T14:56:52.637302,2025-09-19T14:56:52.637302
