order_item_id,order_id,product_id,unit_price,quantity,item_price,created_at,updated_at
f6acb7c9-9790-4e08-ab35-dda40e79510e,ba561d99-88ad-4735-a423-cd6152d14cb5,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,3,119.55,2025-09-21T04:29:17.502753,2025-09-21T04:29:17.502753
0b2a9ffc-1f33-4355-9265-54626d558c6d,ba561d99-88ad-4735-a423-cd6152d14cb5,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,1,39.85,2025-09-21T04:29:17.502753,2025-09-21T04:29:17.502753
070b4e58-5dd6-4071-a71a-c0d1b5024e66,44d6277d-49bd-49cd-a226-34d8dcb5f18a,1f9986a6-d4e5-4d32-9683-3fef406517f0,48.11,3,144.33,2025-09-21T05:49:49.947224,2025-09-21T05:49:49.947224
625e33d7-922e-4835-9515-21b2e9e8e0ff,44d6277d-49bd-49cd-a226-34d8dcb5f18a,0e874a42-54ee-4784-a59f-00d896ec948f,27.1,1,27.1,2025-09-21T05:49:49.947224,2025-09-21T05:49:49.947224
4cdedd46-78c3-4c49-b7bd-ed0b3526b06e,e9451f3c-8af7-4870-98d3-934c89f1d8f2,cf01a4c0-a3b1-4fc4-b1bb-cb6d4ae12f86,38.34,1,38.34,2025-09-21T03:52:53.537364,2025-09-21T03:52:53.537364
653b0679-972d-4f7e-bd64-47b02b1a3ddd,4864b3cd-6654-4b4a-8f63-65318751f37b,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,1,39.85,2025-09-21T02:17:59.719230,2025-09-21T02:17:59.719230
c4f84d8e-0a66-445c-823b-62feae005d79,4864b3cd-6654-4b4a-8f63-65318751f37b,ad0d6130-cecb-417f-b377-cdd71233a0d3,15.18,1,15.18,2025-09-21T02:17:59.719230,2025-09-21T02:17:59.719230
95d63b3a-4a1a-4b88-97ab-ce817aaa4dea,4864b3cd-6654-4b4a-8f63-65318751f37b,c95d6c6a-83ec-434c-a47b-190f2afc1914,43.36,2,86.72,2025-09-21T02:17:59.719230,2025-09-21T02:17:59.719230
d46b2360-5cb8-4f67-bde5-a7a1d7ee6df9,4864b3cd-6654-4b4a-8f63-65318751f37b,2c319112-9f46-4dda-8595-3e24c0177733,34.6,1,34.6,2025-09-21T02:17:59.719230,2025-09-21T02:17:59.719230
c8382bc0-aec2-4016-ae6e-182fb7b52785,24f49503-24bd-4157-af51-76999b009fa4,a21d6434-c57d-44d5-b2f4-9a2b4034aaa9,13.19,2,26.38,2025-09-21T07:04:20.177681,2025-09-21T07:04:20.177681
f8888463-777e-4297-8a4e-f73e7b2f6564,24f49503-24bd-4157-af51-76999b009fa4,a31459e5-054a-48f5-8c8e-5fbbc3d1297d,44.66,1,44.66,2025-09-21T07:04:20.177681,2025-09-21T07:04:20.177681
ad1ae3b8-b6fa-4dc2-b9b9-2e174fde77f9,24f49503-24bd-4157-af51-76999b009fa4,d08813b0-96bb-491a-a1d6-1494d9a50e08,42.86,1,42.86,2025-09-21T07:04:20.177681,2025-09-21T07:04:20.177681
0d402d92-2f85-4125-9e0f-efc7f64f56e1,54f3600a-2d96-4fd5-9d17-5b50886911e3,dc33dcd5-141f-4dc4-88a9-59f943fec0da,49.06,1,49.06,2025-09-20T13:02:02.248740,2025-09-20T13:02:02.248740
f871a134-d685-4408-aac9-3f0e2e7a6eeb,54f3600a-2d96-4fd5-9d17-5b50886911e3,d07a836f-26bd-42d5-8cf9-94d5c28a0306,33.92,3,101.76,2025-09-20T13:02:02.248740,2025-09-20T13:02:02.248740
98c487f8-0350-481b-b36e-9c6ad6ce0a73,813be54e-257d-41ab-b587-5a36ccd63344,cf01a4c0-a3b1-4fc4-b1bb-cb6d4ae12f86,38.34,3,115.02,2025-09-21T07:08:00.728160,2025-09-21T07:08:00.728160
a7e57657-b0ce-4893-a5e4-f535de7a0e91,d42cb8f7-c785-4d61-b927-17fd97932e40,abdaf68c-bb26-41f2-b9cf-fd3be5386769,11.25,3,33.75,2025-09-21T06:58:06.249916,2025-09-21T06:58:06.249916
84c0a08d-dec6-42b1-a688-f015239e4122,5d24532a-c4ab-4270-b976-66d406aa57ce,20820f52-d241-4e04-a232-0ca834d17eb4,19.56,1,19.56,2025-09-20T19:09:31.377294,2025-09-20T19:09:31.377294
8cc27df5-ddde-4f65-8eab-f70f905ff610,5a672145-6545-4f68-992a-d972e306ba1d,f326941b-319c-419c-a4a3-1b814f7e06db,23.48,1,23.48,2025-09-20T18:35:13.891150,2025-09-20T18:35:13.891150
0d0fe675-9678-47c6-b9be-302f3de8f18c,4e9b36a4-6a2a-43fd-9dd1-ebc2be81d73e,a21d6434-c57d-44d5-b2f4-9a2b4034aaa9,13.19,3,39.57,2025-09-21T10:43:02.048547,2025-09-21T10:43:02.048547
a24d952f-0bda-4f6d-a0f4-4f9fd7c72618,4e9b36a4-6a2a-43fd-9dd1-ebc2be81d73e,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,1,39.85,2025-09-21T10:43:02.048547,2025-09-21T10:43:02.048547
eb5b0b7e-652f-4cee-937a-a1438a32677c,4e9b36a4-6a2a-43fd-9dd1-ebc2be81d73e,a8826c9a-0bb7-483a-bac2-301d55e59c97,12.57,3,37.71,2025-09-21T10:43:02.048547,2025-09-21T10:43:02.048547
6d84f9bf-a328-4e8b-aead-3d40456a45c0,4e9b36a4-6a2a-43fd-9dd1-ebc2be81d73e,796bf23e-e7a4-4eb4-8abf-f162c50e38a2,5.29,2,10.58,2025-09-21T10:43:02.048547,2025-09-21T10:43:02.048547
e9ae9e9e-0774-4884-a1b8-e502930a5a78,7c07b9f7-da04-4712-8a60-55df06e5372e,2c319112-9f46-4dda-8595-3e24c0177733,34.6,3,103.8,2025-09-20T21:39:21.495799,2025-09-20T21:39:21.495799
93498ff3-d91b-4a27-a8b4-ee450f4da337,7c07b9f7-da04-4712-8a60-55df06e5372e,e87ebfbb-f9d0-4ba5-8d8e-2df0943f2efc,9.6,2,19.2,2025-09-20T21:39:21.495799,2025-09-20T21:39:21.495799
86d8c9c9-e2cd-4fcd-84be-56a6fb59a281,7c07b9f7-da04-4712-8a60-55df06e5372e,5bb9a5d3-ce00-441a-b747-c23778be1237,35.88,2,71.76,2025-09-20T21:39:21.495799,2025-09-20T21:39:21.495799
2de6807d-4f50-418f-a866-29e7a695afd0,414989a1-2df1-4572-afb0-8bd38d3e595d,cf01a4c0-a3b1-4fc4-b1bb-cb6d4ae12f86,38.34,2,76.68,2025-09-20T18:28:55.305461,2025-09-20T18:28:55.305461
71edae67-4335-4c37-8225-c6d44745a708,414989a1-2df1-4572-afb0-8bd38d3e595d,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,2,79.7,2025-09-20T18:28:55.305461,2025-09-20T18:28:55.305461
af89a1b6-cc0a-49d4-a34f-b90d70ffb7fb,414989a1-2df1-4572-afb0-8bd38d3e595d,dc33dcd5-141f-4dc4-88a9-59f943fec0da,49.06,3,147.18,2025-09-20T18:28:55.305461,2025-09-20T18:28:55.305461
43b366f9-e69c-4287-81f5-a5609143ee1e,9b84537d-ff56-4bf1-8ea5-540c9ac510d5,7279b632-d594-47fb-a7b5-d0cc35814694,22.24,2,44.48,2025-09-20T12:46:03.737741,2025-09-20T12:46:03.737741
66d245de-e271-4671-ab45-d561124cf97a,9b84537d-ff56-4bf1-8ea5-540c9ac510d5,d9061689-8575-4e02-9c7b-35c9965c35cd,5.02,2,10.04,2025-09-20T12:46:03.737741,2025-09-20T12:46:03.737741
c2dd7f0e-4627-40d5-b9e9-e627a5068246,9b84537d-ff56-4bf1-8ea5-540c9ac510d5,59c630f1-cf85-4b8c-b9c0-ee33d75f243a,23.63,3,70.89,2025-09-20T12:46:03.737741,2025-09-20T12:46:03.737741
08b68e0c-f411-4da3-b60b-694decc42006,9b84537d-ff56-4bf1-8ea5-540c9ac510d5,735221cc-c55c-4152-bf06-275bb84b84fa,27.62,3,82.86,2025-09-20T12:46:03.737741,2025-09-20T12:46:03.737741
045bdfa6-b18e-4d6f-b5ad-97444570e438,f16f1cc7-794a-494c-89da-612c689f7f3d,0e874a42-54ee-4784-a59f-00d896ec948f,27.1,3,81.3,2025-09-20T21:38:50.285755,2025-09-20T21:38:50.285755
c7c5693f-cc62-45ca-a5e1-d4168db96c92,f16f1cc7-794a-494c-89da-612c689f7f3d,a31459e5-054a-48f5-8c8e-5fbbc3d1297d,44.66,2,89.32,2025-09-20T21:38:50.285755,2025-09-20T21:38:50.285755
4bf1406c-754d-4d5e-93f9-22cb21aca2db,679df98f-9ae4-465b-a07e-a356e73029fa,188febeb-eeb0-440d-8768-2aff056d4880,15.3,2,30.6,2025-09-20T16:21:03.187381,2025-09-20T16:21:03.187381
8d96c01e-5ac6-4286-8192-971b52fb7065,403cc3ed-77e9-40ee-a42c-90c0b37eaf93,188febeb-eeb0-440d-8768-2aff056d4880,15.3,3,45.9,2025-09-21T02:19:12.875702,2025-09-21T02:19:12.875702
32a49da8-476c-4a81-b5cc-517707761755,403cc3ed-77e9-40ee-a42c-90c0b37eaf93,a21d6434-c57d-44d5-b2f4-9a2b4034aaa9,13.19,1,13.19,2025-09-21T02:19:12.875702,2025-09-21T02:19:12.875702
9c874b62-603e-465d-9739-0911a07c8ac7,403cc3ed-77e9-40ee-a42c-90c0b37eaf93,c7c0e83f-46d1-440c-9ddb-8e3512445109,21.14,2,42.28,2025-09-21T02:19:12.875702,2025-09-21T02:19:12.875702
e8ff5f22-2582-4ced-87e1-003656eceb9c,403cc3ed-77e9-40ee-a42c-90c0b37eaf93,554edc74-76e8-4eac-8d00-9d78450a27de,5.85,1,5.85,2025-09-21T02:19:12.875702,2025-09-21T02:19:12.875702
79c0ace8-02c2-4022-9815-a6653a5a66d4,750b5c9d-c4c1-42bf-af8c-f10cb8664c6b,41b25535-3cab-465c-8910-9b7e52b7911b,48.98,1,48.98,2025-09-20T15:16:14.925428,2025-09-20T15:16:14.925428
798e9c9e-099c-44b1-a554-8df8b79152af,750b5c9d-c4c1-42bf-af8c-f10cb8664c6b,2cfbc657-f22b-4e2c-9862-f40c6ac3e5f9,24.34,2,48.68,2025-09-20T15:16:14.925428,2025-09-20T15:16:14.925428
63dda274-8c5a-436c-8930-c87a456c20e5,750b5c9d-c4c1-42bf-af8c-f10cb8664c6b,81b1140c-2226-4933-9a25-3cfa63544dd3,48.95,2,97.9,2025-09-20T15:16:14.925428,2025-09-20T15:16:14.925428
1452892d-2f18-443c-a46e-58f3573bbedd,750b5c9d-c4c1-42bf-af8c-f10cb8664c6b,0b036f89-0d4b-4a73-adcf-28a1b038f1c9,13.4,2,26.8,2025-09-20T15:16:14.925428,2025-09-20T15:16:14.925428
35090e22-cf4a-4225-82ce-b5d000a6aa16,3322e343-13ca-40e7-9fb6-fb044e45cbfe,66c8bceb-921f-4988-9219-adf4b01457aa,19.12,2,38.24,2025-09-21T03:01:22.818735,2025-09-21T03:01:22.818735
d612beaa-c259-422d-ac15-7eff202ef4e1,3322e343-13ca-40e7-9fb6-fb044e45cbfe,729d9d13-044c-4631-a926-bc04c4d8fd8a,27.0,2,54.0,2025-09-21T03:01:22.818735,2025-09-21T03:01:22.818735
777bb018-c2b4-4b05-aec6-6ea88cfc5c05,1571e4b6-2651-4ac6-96a8-6b254dec2518,14da0714-0999-408f-bce5-0ca1365a6c8d,39.29,3,117.87,2025-09-21T09:51:16.650828,2025-09-21T09:51:16.650828
730f067c-e44c-40ae-8115-08719e1a4356,dd88f24b-a9e8-4889-96e1-b3116e6eee99,81b1140c-2226-4933-9a25-3cfa63544dd3,48.95,1,48.95,2025-09-20T16:58:22.814511,2025-09-20T16:58:22.814511
d9aeae2c-ff7c-436f-8ce8-d9e0528530fa,dd88f24b-a9e8-4889-96e1-b3116e6eee99,796bf23e-e7a4-4eb4-8abf-f162c50e38a2,5.29,2,10.58,2025-09-20T16:58:22.814511,2025-09-20T16:58:22.814511
78818d43-98bf-4170-a877-4287ae7b6bb2,dd88f24b-a9e8-4889-96e1-b3116e6eee99,9e039577-2eaa-4a99-96e2-8a99d416ba41,44.52,1,44.52,2025-09-20T16:58:22.814511,2025-09-20T16:58:22.814511
01d949d5-d1d3-4482-95d5-521a13cf3ad7,143a192e-84ea-4f25-93de-c250ce29116a,14da0714-0999-408f-bce5-0ca1365a6c8d,39.29,3,117.87,2025-09-21T12:22:55.179610,2025-09-21T12:22:55.179610
86d6e06d-2944-450b-b9ed-22426319f67e,85e8ddac-7064-4db2-b5ef-fe274d2a7a86,0b036f89-0d4b-4a73-adcf-28a1b038f1c9,13.4,3,40.2,2025-09-20T17:15:09.991674,2025-09-20T17:15:09.991674
81fce877-a7e5-4aae-9734-12ff33bcf5b1,85e8ddac-7064-4db2-b5ef-fe274d2a7a86,7279b632-d594-47fb-a7b5-d0cc35814694,22.24,1,22.24,2025-09-20T17:15:09.991674,2025-09-20T17:15:09.991674
d759b867-3068-41b3-bd7e-ccfcc7f4d823,130c351f-a03a-4824-bf52-3314dac8149e,a6aad66a-9943-466f-aaaa-cc74c85afdfb,33.61,2,67.22,2025-09-21T02:05:19.294211,2025-09-21T02:05:19.294211
0f1b13a7-0a80-46a2-b83f-e231dcf04872,73c362ef-330a-4a89-be03-156a96e9d7c7,dc33dcd5-141f-4dc4-88a9-59f943fec0da,49.06,2,98.12,2025-09-21T11:05:04.598775,2025-09-21T11:05:04.598775
28f1c4b2-07ac-44c5-a908-77c0b1ffde10,73c362ef-330a-4a89-be03-156a96e9d7c7,735221cc-c55c-4152-bf06-275bb84b84fa,27.62,1,27.62,2025-09-21T11:05:04.598775,2025-09-21T11:05:04.598775
03c5eb3e-7417-4ed0-aa35-b74766b4373d,73c362ef-330a-4a89-be03-156a96e9d7c7,0e874a42-54ee-4784-a59f-00d896ec948f,27.1,2,54.2,2025-09-21T11:05:04.598775,2025-09-21T11:05:04.598775
330545eb-a5e0-4169-b7bb-3b03501bbe5b,c9589528-4495-4513-ab07-0e476fda71fc,d905e8dc-8322-4df8-9f7b-73cb7d0141d6,27.33,2,54.66,2025-09-21T06:08:05.752164,2025-09-21T06:08:05.752164
c0228d49-3ede-40df-b6d5-c86a6ec86298,4e1c241e-ba7f-4db2-bfc7-7dbdd99d87bd,0b036f89-0d4b-4a73-adcf-28a1b038f1c9,13.4,3,40.2,2025-09-21T12:31:53.093445,2025-09-21T12:31:53.093445
f5cdc069-8b7b-41e8-95ca-2c1aa05e20a8,4e1c241e-ba7f-4db2-bfc7-7dbdd99d87bd,188febeb-eeb0-440d-8768-2aff056d4880,15.3,3,45.9,2025-09-21T12:31:53.093445,2025-09-21T12:31:53.093445
a05b28dc-8d46-41cb-a76d-366511a8b691,4e1c241e-ba7f-4db2-bfc7-7dbdd99d87bd,a6aad66a-9943-466f-aaaa-cc74c85afdfb,33.61,3,100.83,2025-09-21T12:31:53.093445,2025-09-21T12:31:53.093445
a17db616-2300-4427-86e9-6f88cc57f778,826cce83-14cd-4c56-b817-09ce67c2ebdc,bce6178b-82d9-49b9-9328-4e9ed5d2448b,30.99,3,92.97,2025-09-21T08:40:00.692720,2025-09-21T08:40:00.692720
b4c0568b-560f-4500-8954-276f15bb34ae,826cce83-14cd-4c56-b817-09ce67c2ebdc,abdaf68c-bb26-41f2-b9cf-fd3be5386769,11.25,2,22.5,2025-09-21T08:40:00.692720,2025-09-21T08:40:00.692720
f9970cb6-14a4-4a3e-862b-601afe0629f8,826cce83-14cd-4c56-b817-09ce67c2ebdc,554edc74-76e8-4eac-8d00-9d78450a27de,5.85,1,5.85,2025-09-21T08:40:00.692720,2025-09-21T08:40:00.692720
6d3b1de5-aa23-461e-b2b5-411e40e3cd26,826cce83-14cd-4c56-b817-09ce67c2ebdc,abdaf68c-bb26-41f2-b9cf-fd3be5386769,11.25,2,22.5,2025-09-21T08:40:00.692720,2025-09-21T08:40:00.692720
a7734b9c-e8dc-4072-9878-5c0ffcdbbbe2,1c620015-e809-45cb-9c09-297ca280564e,dc33dcd5-141f-4dc4-88a9-59f943fec0da,49.06,1,49.06,2025-09-20T19:11:10.348479,2025-09-20T19:11:10.348479
d97e0592-a89b-430b-bfda-b7b60a9d6f82,1c620015-e809-45cb-9c09-297ca280564e,59c630f1-cf85-4b8c-b9c0-ee33d75f243a,23.63,3,70.89,2025-09-20T19:11:10.348479,2025-09-20T19:11:10.348479
56dddbe8-3ba9-42d1-b21a-7e61eedad1b7,1c620015-e809-45cb-9c09-297ca280564e,a7ae4386-cad5-4995-b568-148089e263ff,16.69,1,16.69,2025-09-20T19:11:10.348479,2025-09-20T19:11:10.348479
5ffb46de-a9dd-4840-8cd1-1a3850a0691c,afa24f43-f3a5-4db1-bec9-561dae735ab5,7279b632-d594-47fb-a7b5-d0cc35814694,22.24,3,66.72,2025-09-20T16:51:34.838920,2025-09-20T16:51:34.838920
d684455f-d786-48cc-91f7-fe897c856db3,2775fe0c-ab80-4316-a31b-7cdfa658c42d,dc33dcd5-141f-4dc4-88a9-59f943fec0da,49.06,2,98.12,2025-09-21T05:35:38.031906,2025-09-21T05:35:38.031906
93627ac3-7f8e-4e1c-901e-2993c90c2742,2775fe0c-ab80-4316-a31b-7cdfa658c42d,d08813b0-96bb-491a-a1d6-1494d9a50e08,42.86,2,85.72,2025-09-21T05:35:38.031906,2025-09-21T05:35:38.031906
7db82ff2-3dcc-4df1-a0c2-434d1a224575,8f918bbd-d91e-401c-95fe-31e7197fcc88,7279b632-d594-47fb-a7b5-d0cc35814694,22.24,1,22.24,2025-09-20T18:31:45.690117,2025-09-20T18:31:45.690117
f205aa66-77a9-4868-9d6d-9525ca5cbd6c,8f918bbd-d91e-401c-95fe-31e7197fcc88,a6aad66a-9943-466f-aaaa-cc74c85afdfb,33.61,3,100.83,2025-09-20T18:31:45.690117,2025-09-20T18:31:45.690117
150f30dd-2b67-4ae6-baf5-85b6dfe54b33,63fa295d-bf74-4434-8a59-0f586363d2e5,2c319112-9f46-4dda-8595-3e24c0177733,34.6,3,103.8,2025-09-21T08:02:16.849006,2025-09-21T08:02:16.849006
fd738c45-a6a1-4d2c-a01e-a3d6015a4e4c,a4c645d9-9fdd-4db9-9ad3-5d6e071ab299,a21d6434-c57d-44d5-b2f4-9a2b4034aaa9,13.19,3,39.57,2025-09-20T13:39:20.635011,2025-09-20T13:39:20.635011
80945217-3c0e-49d6-9c71-2eb72a485a3e,c3724769-6e1b-4711-9cb5-f650bc44d674,1bb5a6da-2941-4636-b66a-6dbd7714143e,13.51,3,40.53,2025-09-20T15:26:32.045215,2025-09-20T15:26:32.045215
804d7ab7-ae92-4d9d-a769-5deb77f6e3af,c3724769-6e1b-4711-9cb5-f650bc44d674,a8826c9a-0bb7-483a-bac2-301d55e59c97,12.57,2,25.14,2025-09-20T15:26:32.045215,2025-09-20T15:26:32.045215
cab98ec1-266e-41eb-942b-feb8c354d475,c3724769-6e1b-4711-9cb5-f650bc44d674,d905e8dc-8322-4df8-9f7b-73cb7d0141d6,27.33,2,54.66,2025-09-20T15:26:32.045215,2025-09-20T15:26:32.045215
d7b11c9d-fcba-473e-b5b5-36c20e2d2ffe,ed6f82a7-93cc-43f6-a7aa-5fda8ee96a12,c77586d6-9b2a-4786-af02-f8d38f2d53c9,9.36,2,18.72,2025-09-20T15:54:13.415153,2025-09-20T15:54:13.415153
ae9c11af-8780-47d5-a2e2-38385ebefc40,ed6f82a7-93cc-43f6-a7aa-5fda8ee96a12,0e874a42-54ee-4784-a59f-00d896ec948f,27.1,2,54.2,2025-09-20T15:54:13.415153,2025-09-20T15:54:13.415153
ccfa83b9-29f0-4c34-b9c8-843e74958748,ed6f82a7-93cc-43f6-a7aa-5fda8ee96a12,9e039577-2eaa-4a99-96e2-8a99d416ba41,44.52,3,133.56,2025-09-20T15:54:13.415153,2025-09-20T15:54:13.415153
77641ca9-7fd3-44dd-b108-b15b404e4e09,9043cbe7-3bcc-4d8a-9858-6954ef0af4a8,f326941b-319c-419c-a4a3-1b814f7e06db,23.48,1,23.48,2025-09-21T07:40:14.713824,2025-09-21T07:40:14.713824
624d5398-9cc9-4c11-9837-ede267440d38,9043cbe7-3bcc-4d8a-9858-6954ef0af4a8,d08813b0-96bb-491a-a1d6-1494d9a50e08,42.86,3,128.58,2025-09-21T07:40:14.713824,2025-09-21T07:40:14.713824
e4d2725a-24f9-4b49-86db-4835f1f61e6c,ea3648c4-df99-4e66-a77f-9aac40e26014,81b1140c-2226-4933-9a25-3cfa63544dd3,48.95,2,97.9,2025-09-20T20:31:50.514450,2025-09-20T20:31:50.514450
d6b71cac-9365-4c96-8a9e-fa9863be5d33,ea3648c4-df99-4e66-a77f-9aac40e26014,d13aaef2-5cd8-4e2e-aae1-7f85baab34b8,15.59,1,15.59,2025-09-20T20:31:50.514450,2025-09-20T20:31:50.514450
91132594-1f4e-4fe6-b88a-762b5fe49b9e,ea3648c4-df99-4e66-a77f-9aac40e26014,cf01a4c0-a3b1-4fc4-b1bb-cb6d4ae12f86,38.34,1,38.34,2025-09-20T20:31:50.514450,2025-09-20T20:31:50.514450
ac6563ba-e7f5-4bb3-81b5-e9e13a943ab6,e05421d9-dd64-4484-8e2e-578c88f2d49b,18ed83ea-2ab2-4393-bb2a-e4a271fa1e9f,39.85,2,79.7,2025-09-21T07:49:02.469873,2025-09-21T07:49:02.469873
b7edf2eb-22ec-4bd9-9252-453c8df47021,e05421d9-dd64-4484-8e2e-578c88f2d49b,81b1140c-2226-4933-9a25-3cfa63544dd3,48.95,2,97.9,2025-09-21T07:49:02.469873,2025-09-21T07:49:02.469873
644ba1fe-a1e7-4ee7-958a-78c96f7a30fa,e05421d9-dd64-4484-8e2e-578c88f2d49b,796bf23e-e7a4-4eb4-8abf-f162c50e38a2,5.29,2,10.58,2025-09-21T07:49:02.469873,2025-09-21T07:49:02.469873
8ee74253-f6b5-4c3c-998d-d915945fb55c,e05421d9-dd64-4484-8e2e-578c88f2d49b,a7ae4386-cad5-4995-b568-148089e263ff,16.69,1,16.69,2025-09-21T07:49:02.469873,2025-09-21T07:49:02.469873
ae3e6e20-25a9-485d-a317-50ff6b40dc08,b9795708-a3aa-495c-9e65-531ea7a483aa,0b036f89-0d4b-4a73-adcf-28a1b038f1c9,13.4,1,13.4,2025-09-21T09:17:22.526196,2025-09-21T09:17:22.526196
b9fa7277-080f-4c72-bad2-437195d960b6,b9795708-a3aa-495c-9e65-531ea7a483aa,1a68ef72-219f-4dd6-a75c-51ef09c9b181,44.33,3,132.99,2025-09-21T09:17:22.526196,2025-09-21T09:17:22.526196
4a885493-fe60-4879-9e79-488082647423,b9795708-a3aa-495c-9e65-531ea7a483aa,9e039577-2eaa-4a99-96e2-8a99d416ba41,44.52,1,44.52,2025-09-21T09:17:22.526196,2025-09-21T09:17:22.526196
eb1ce8d2-c617-4270-9b64-b7b8d736577d,b9795708-a3aa-495c-9e65-531ea7a483aa,ad0d6130-cecb-417f-b377-cdd71233a0d3,15.18,3,45.54,2025-09-21T09:17:22.526196,2025-09-21T09:17:22.526196
fe8338ad-b735-4d69-bee9-1ef54e39d5a3,485f5e8a-2b74-46d4-9080-71054c078c1c,d08813b0-96bb-491a-a1d6-1494d9a50e08,42.86,1,42.86,2025-09-20T21:34:54.443202,2025-09-20T21:34:54.443202
0f14eaaa-3d68-4f25-8840-2fda91e9920c,6d74d98b-18d8-45cc-82a9-4ce7c636dd2e,a8826c9a-0bb7-483a-bac2-301d55e59c97,12.57,3,37.71,2025-09-21T10:01:36.982198,2025-09-21T10:01:36.982198
1d03140d-a5eb-4b18-b463-46ceb9b12a26,6d74d98b-18d8-45cc-82a9-4ce7c636dd2e,c95d6c6a-83ec-434c-a47b-190f2afc1914,43.36,3,130.08,2025-09-21T10:01:36.982198,2025-09-21T10:01:36.982198
08695411-722e-4ff4-891d-1664ce4d700a,6d74d98b-18d8-45cc-82a9-4ce7c636dd2e,1bb5a6da-2941-4636-b66a-6dbd7714143e,13.51,1,13.51,2025-09-21T10:01:36.982198,2025-09-21T10:01:36.982198
02a3ebd5-a7c6-4481-b4d9-7e6f2ef77684,617f05c7-81ef-47d3-90c0-295879df8095,cf01a4c0-a3b1-4fc4-b1bb-cb6d4ae12f86,38.34,2,76.68,2025-09-21T04:27:34.250113,2025-09-21T04:27:34.250113
401b3903-8159-4603-bf74-482a42fd986c,617f05c7-81ef-47d3-90c0-295879df8095,2c319112-9f46-4dda-8595-3e24c0177733,34.6,1,34.6,2025-09-21T04:27:34.250113,2025-09-21T04:27:34.250113
942b15bb-1f49-47f1-8c26-30609588b0e7,66bbd9c4-8c6c-4fad-a6d7-aff1d8e8b8a3,c77586d6-9b2a-4786-af02-f8d38f2d53c9,9.36,2,18.72,2025-09-21T10:49:12.168801,2025-09-21T10:49:12.168801
