order_id,customer_id,order_date,status,total_amount,created_at,updated_at
92f200fe-bac9-40b8-950a-e70f15bc7eaa,ebc94741-9fac-4ec7-b328-7a6414a2d532,2025-09-17T21:19:57.537457,shipped,197.33,2025-09-17T21:19:57.537457,2025-09-17T21:19:57.537457
2e0b0dcd-2b5e-4fcc-8c39-98fa343bcb70,e994ce44-a25e-4e14-903d-548e59a63dbc,2025-09-21T04:08:27.069354,shipped,106.66,2025-09-21T04:08:27.069354,2025-09-21T04:08:27.069354
5b46c5a7-7b46-4cc6-b07a-775be8c18a07,e8b3bdf3-46f8-4494-97f1-889fa98a7236,2025-09-22T20:00:57.016692,cancelled,46.37,2025-09-22T20:00:57.016692,2025-09-22T20:00:57.016692
ca574457-e902-41bb-95d1-d9aaa6d0936d,f422a6b7-9962-42ca-aff7-3af37bfed089,2025-09-20T09:59:49.842647,cancelled,194.04,2025-09-20T09:59:49.842647,2025-09-20T09:59:49.842647
273aa5d0-e761-4e27-8b83-75be77da301b,bf8a6132-0c99-440e-8b6a-cbd2aa1093bd,2025-09-22T13:43:42.656487,pending,89.9,2025-09-22T13:43:42.656487,2025-09-22T13:43:42.656487
c214ae4a-9e4d-476b-a1cf-76426f8615fa,167a79cc-e072-4f2c-8940-93a4aae31df8,2025-09-19T01:29:54.944079,cancelled,73.11,2025-09-19T01:29:54.944079,2025-09-19T01:29:54.944079
ae28422d-1e38-44e8-801b-5b2a31e8e600,388fa8e2-0774-40d9-b114-8a329f595087,2025-09-17T11:28:57.067522,cancelled,154.8,2025-09-17T11:28:57.067522,2025-09-17T11:28:57.067522
f2ca451d-40cf-4491-a4ac-68b432f4b93e,71f91cc9-8bb5-49d7-9517-b629a2ad86f2,2025-09-22T20:42:37.250115,pending,145.63,2025-09-22T20:42:37.250115,2025-09-22T20:42:37.250115
f69495b5-6a58-4c7c-af2b-08a0b2538a7a,bd5c8c51-6f6f-4a28-ab54-32be78bcacac,2025-09-22T18:20:56.532494,pending,36.67,2025-09-22T18:20:56.532494,2025-09-22T18:20:56.532494
dd02d1d5-e826-411f-bc05-06d7f068ec5d,4976f53a-68a6-4413-a139-cc8f829fb860,2025-09-17T18:45:41.660734,shipped,154.58,2025-09-17T18:45:41.660734,2025-09-17T18:45:41.660734
0d0c9a4a-890e-4157-9571-6c901beb7fdd,eb0d006c-5e44-4210-aed7-0556ec533c2e,2025-09-19T03:25:14.193518,pending,15.5,2025-09-19T03:25:14.193518,2025-09-19T03:25:14.193518
03a481f9-4781-4926-946e-a952ca423b09,2d5b135e-77a7-4a7d-8264-48ce011bad11,2025-09-20T17:28:30.756039,shipped,210.98,2025-09-20T17:28:30.756039,2025-09-20T17:28:30.756039
3695846d-98f8-4347-8c7d-2b3fc5ac3896,ac353cb1-0f49-43c0-9843-ec9b3e249fb6,2025-09-21T16:00:45.481357,pending,40.53,2025-09-21T16:00:45.481357,2025-09-21T16:00:45.481357
b30f70ab-2a0b-494a-b250-15a9c943ee74,f9c26160-6e47-4200-9632-00aeec069936,2025-09-18T10:06:01.645265,pending,79.43,2025-09-18T10:06:01.645265,2025-09-18T10:06:01.645265
2565a467-5bbe-45ac-9ef7-d31f70084410,6f36790a-2e2f-40e7-b8e9-09abd81a3f3a,2025-09-20T10:01:17.906759,delivered,112.33,2025-09-20T10:01:17.906759,2025-09-20T10:01:17.906759
f7d3bb0c-e008-4402-ba2c-a47ad433a925,1885129e-313f-409d-822e-87e9e259fc1b,2025-09-22T10:01:56.792256,shipped,164.71,2025-09-22T10:01:56.792256,2025-09-22T10:01:56.792256
1f58dfeb-9cda-47a7-928a-42f1ac6727c6,7e357067-e6bc-4f6c-8145-ac7089e0c7d1,2025-09-19T05:03:44.402650,cancelled,27.71,2025-09-19T05:03:44.402650,2025-09-19T05:03:44.402650
7faebddb-adf6-41fd-8a38-a27d0504bc70,60185996-d4dc-4f25-868c-68226d4ae62d,2025-09-20T02:39:03.223241,cancelled,177.6,2025-09-20T02:39:03.223241,2025-09-20T02:39:03.223241
0efad93f-d92a-430a-b462-2ebbed3c26d7,8180446f-d4b1-48a1-add0-6986576bc175,2025-09-17T05:49:55.035585,pending,99.63,2025-09-17T05:49:55.035585,2025-09-17T05:49:55.035585
f2603849-718f-42ed-b796-495d6a3d7b83,7d555122-9de4-4ca6-ac64-45c42b949e11,2025-09-17T06:26:36.458011,cancelled,103.61,2025-09-17T06:26:36.458011,2025-09-17T06:26:36.458011
33842f06-7859-4b38-b55c-a62b534ad4ea,1c1f41e6-e7ac-4edd-876b-8df8712ea5c0,2025-09-21T14:17:37.750872,cancelled,159.03,2025-09-21T14:17:37.750872,2025-09-21T14:17:37.750872
9605ac6c-bb0b-4e4d-bd31-4d61fbce3799,6a0ec1f4-7723-4198-b039-8c0981eebcb9,2025-09-23T11:17:57.798127,cancelled,88.02,2025-09-23T11:17:57.798127,2025-09-23T11:17:57.798127
f5a86c34-64ec-422c-b879-953d0deb63a3,fd7fb56e-65b7-4142-9757-bc6ec21dd8da,2025-09-20T08:34:19.025782,shipped,32.37,2025-09-20T08:34:19.025782,2025-09-20T08:34:19.025782
7074234a-888b-4e57-afb7-87c0edfc39e2,807ef45f-7ecb-4959-9367-2c1f64a9dd54,2025-09-22T19:51:17.849226,cancelled,131.36,2025-09-22T19:51:17.849226,2025-09-22T19:51:17.849226
77d64975-5998-425d-844f-9c106925484d,a9b7059f-1f71-4356-a3ca-ba60582470ac,2025-09-19T02:50:53.343996,delivered,182.53,2025-09-19T02:50:53.343996,2025-09-19T02:50:53.343996
69c30b4a-2ac4-40c0-8180-c42b058deb4f,765e4a09-1a20-4ba9-a19e-5c283e3bc421,2025-09-21T18:47:28.897244,pending,51.24,2025-09-21T18:47:28.897244,2025-09-21T18:47:28.897244
5d98960f-0af9-459e-a8f0-f38480e78dd1,47f597ef-debc-43d3-97f3-e9d353197096,2025-09-17T16:46:48.083823,shipped,81.2,2025-09-17T16:46:48.083823,2025-09-17T16:46:48.083823
d8644b8f-77ee-4bcb-beda-e777a439a9c4,c399c196-8925-43b1-85dc-cc8ecaa37025,2025-09-22T02:57:55.938733,cancelled,151.78,2025-09-22T02:57:55.938733,2025-09-22T02:57:55.938733
60041576-93e8-446f-b6ef-cb1f4123ccce,2c3f3d85-51eb-464d-b120-a5e2fcac5405,2025-09-22T05:13:17.996123,delivered,181.89,2025-09-22T05:13:17.996123,2025-09-22T05:13:17.996123
6d1de881-f4f0-4fb5-96fe-536e33cb7c4f,6ee1641f-2598-4d05-8f1c-549bb78f76e5,2025-09-23T11:13:24.177143,cancelled,36.15,2025-09-23T11:13:24.177143,2025-09-23T11:13:24.177143
9e7f0029-e5bc-4dae-8022-741d3e3ddc30,e976c9e6-3252-4545-b839-68102ae84a1d,2025-09-20T07:22:42.167328,shipped,167.91,2025-09-20T07:22:42.167328,2025-09-20T07:22:42.167328
8a50d360-9c30-4e43-b152-81c9b4e1aa7a,c7d37556-d3f2-4502-9d83-7587acfec666,2025-09-18T08:12:53.995849,shipped,97.9,2025-09-18T08:12:53.995849,2025-09-18T08:12:53.995849
c40108ad-cb6d-4803-8e9c-36f285cc933a,46648ba1-6e8f-40c8-aa88-d92c0bbc283d,2025-09-20T22:48:28.536360,pending,15.63,2025-09-20T22:48:28.536360,2025-09-20T22:48:28.536360
8e2c0d50-52d8-40ca-883c-9700d8ea0570,3a2e051e-3abf-4a2c-8a56-495e95e34612,2025-09-16T15:44:39.341241,delivered,66.81,2025-09-16T15:44:39.341241,2025-09-16T15:44:39.341241
60a2367f-693a-4579-85b0-4ab0c2eeb6ae,b9606369-f267-48cc-85b9-dded1a8bd314,2025-09-23T03:20:49.593952,shipped,111.01,2025-09-23T03:20:49.593952,2025-09-23T03:20:49.593952
d9c0e800-6f18-411f-9f87-7386c5827ef3,39db260a-c948-483b-8b50-2d42c742b5f3,2025-09-16T16:00:30.697519,pending,27.35,2025-09-16T16:00:30.697519,2025-09-16T16:00:30.697519
3a8d89c8-fa17-4fb2-8936-e3a38cc3d01f,68a4f207-f769-45c2-ad8d-d503f78f886a,2025-09-20T11:54:33.916437,shipped,99.03,2025-09-20T11:54:33.916437,2025-09-20T11:54:33.916437
71a26927-1442-4c5b-9aae-9e0a88121e3f,679f99cd-6665-4ee6-a468-3894c4c6db81,2025-09-18T22:00:37.456660,shipped,187.79,2025-09-18T22:00:37.456660,2025-09-18T22:00:37.456660
7e17238e-3996-4394-afdd-75c5c3b450e7,af379ba0-fe17-493f-b2f7-8ac5fdf550c9,2025-09-18T03:54:29.692406,shipped,271.83,2025-09-18T03:54:29.692406,2025-09-18T03:54:29.692406
f67bd1d3-9df2-47b3-9c4a-88e88fd62e45,dfeab6d7-233b-4698-89c8-2fbaca9eb075,2025-09-17T16:32:01.319780,delivered,166.8,2025-09-17T16:32:01.319780,2025-09-17T16:32:01.319780
48f0a4b4-8f49-4321-9377-02569d91b32b,ea3a51f6-d04f-4341-b12d-596862257c64,2025-09-16T20:52:27.647768,delivered,152.47,2025-09-16T20:52:27.647768,2025-09-16T20:52:27.647768
a7fc39b2-68ce-483a-a799-d091a9079445,435b9b16-7242-434f-97c8-806ffe880bb1,2025-09-22T06:40:50.914495,cancelled,40.58,2025-09-22T06:40:50.914495,2025-09-22T06:40:50.914495
3a649cac-284e-4691-a9ea-b3b87488c47f,6a2100f6-ded8-44f9-a87a-6bbb77f5ecf4,2025-09-19T00:01:11.693870,shipped,149.97,2025-09-19T00:01:11.693870,2025-09-19T00:01:11.693870
fe8b9f75-e4b3-4f76-8257-899a26782de2,183389f9-b500-4bba-aedd-be56eb006e52,2025-09-20T11:06:43.151749,delivered,135.12,2025-09-20T11:06:43.151749,2025-09-20T11:06:43.151749
49ed1988-aba0-4ccb-8e77-79409439c2c5,058b2240-910b-48af-8048-c5827d3b6980,2025-09-17T16:29:08.341485,cancelled,31.02,2025-09-17T16:29:08.341485,2025-09-17T16:29:08.341485
